Filtering the log data using "process == "Voxa""
Timestamp                       Thread     Type        Activity             PID    TTL  
2026-04-08 00:31:24.236288-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:24.252958-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:24.255463-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key cursorIsCustomized in CFPrefsSearchListSource<0xab0c72180> (Domain: com.apple.universalaccess, Container: (null) Non-launch persona: 0)
2026-04-08 00:31:24.269623-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:24.286293-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:24.302967-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:24.319624-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:24.336289-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:24.352960-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:24.369623-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:24.386287-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:24.402958-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:24.419628-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:24.436295-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:24.452961-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:24.469623-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:24.486290-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:24.502962-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:24.519622-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:24.536295-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:24.552950-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:24.563403-0500 0x6d75cf   Default     0x0                  48909  0    Voxa: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x11f1442a0 - ~ProcessAssertion: Releasing process assertion 'WebProcess Background Assertion' for process with PID=48915
2026-04-08 00:31:24.569635-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:24.586294-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:24.602956-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:24.619627-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:24.636290-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:24.652977-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:24.669627-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:24.686301-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:24.702974-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:24.719626-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:24.736293-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:24.752963-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:24.769627-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:24.786291-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:24.802956-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:24.819638-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:24.836304-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:24.852960-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:24.869644-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:24.886301-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:24.902970-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:24.919699-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:24.936312-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:24.969682-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:24.986339-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:25.002964-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:25.019628-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:25.036294-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:25.052986-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:25.069631-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:25.086297-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:25.102965-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:25.119626-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:25.136300-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:25.241041-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:25.258981-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:25.303205-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:25.407434-0500 0x6d769b   Default     0x0                  48909  0    Voxa: (WebKit) [com.apple.WebKit:Network] WebContent[48915]: [pageID=33, frameID=4294967298, resourceID=620] ResourceLoader::willSendRequestInternal: calling completion handler
2026-04-08 00:31:25.407545-0500 0x6d769b   Default     0x0                  48909  0    Voxa: (WebKit) [com.apple.WebKit:ResourceLoading] WebContent[48915]: [pageID=33, frameID=4294967298, resourceID=620 SubResourceLoader::willSendRequestInternal: resource load finished; calling completion handler
2026-04-08 00:31:25.407596-0500 0x6d769b   Default     0x0                  48909  0    Voxa: (WebKit) [com.apple.WebKit:Network] WebContent[48915] 0x10d0680e0 - [resourceLoader=0x10d6140e0, frameLoader=0x10d0f8e00, frame=0x10d1e00c0, webPageID=33, frameID=4294967298, resourceID=620] WebLoaderStrategy::tryLoadingUsingURLSchemeHandler: URL will be handled by a UIProcess URL scheme handler
2026-04-08 00:31:25.407628-0500 0x6d769b   Default     0x0                  48909  0    Voxa: (WebKit) [com.apple.WebKit:Network] WebContent[48915] [schemeHandler=26, webPageID=33, frameID=4294967298, taskID=620] WebURLSchemeTaskProxy::startLoading
2026-04-08 00:31:25.410140-0500 0x6d769b   Default     0x0                  48909  0    Voxa: (WebKit) [com.apple.WebKit:Network] WebContent[48915] [schemeHandler=26, webPageID=33, frameID=4294967298, taskID=620] WebURLSchemeTaskProxy::didComplete
2026-04-08 00:31:25.410197-0500 0x6d769b   Default     0x0                  48909  0    Voxa: (WebKit) [com.apple.WebKit:ResourceLoading] WebContent[48915]: [pageID=33, frameID=4294967298, resourceID=620 SubResourceLoader::didFinishLoading
2026-04-08 00:31:25.413399-0500 0x6d769b   Default     0x0                  48909  0    Voxa: (WebKit) [com.apple.WebKit:Network] WebContent[48915]: [pageID=33, frameID=4294967298, resourceID=627] ResourceLoader::willSendRequestInternal: calling completion handler
2026-04-08 00:31:25.413475-0500 0x6d769b   Default     0x0                  48909  0    Voxa: (WebKit) [com.apple.WebKit:ResourceLoading] WebContent[48915]: [pageID=33, frameID=4294967298, resourceID=627 SubResourceLoader::willSendRequestInternal: resource load finished; calling completion handler
2026-04-08 00:31:25.413504-0500 0x6d769b   Default     0x0                  48909  0    Voxa: (WebKit) [com.apple.WebKit:Network] WebContent[48915] 0x10d0680e0 - [resourceLoader=0x10d614730, frameLoader=0x10d0f8e00, frame=0x10d1e00c0, webPageID=33, frameID=4294967298, resourceID=627] WebLoaderStrategy::tryLoadingUsingURLSchemeHandler: URL will be handled by a UIProcess URL scheme handler
2026-04-08 00:31:25.413521-0500 0x6d769b   Default     0x0                  48909  0    Voxa: (WebKit) [com.apple.WebKit:Network] WebContent[48915] [schemeHandler=26, webPageID=33, frameID=4294967298, taskID=627] WebURLSchemeTaskProxy::startLoading
2026-04-08 00:31:25.415720-0500 0x6d75cf   Default     0x0                  48909  7    Voxa: (SkyLight) [com.apple.SkyLight:default] server port 0x00004afb, session port 0x00005403
2026-04-08 00:31:25.416628-0500 0x6d769b   Default     0x0                  48909  0    Voxa: (WebKit) [com.apple.WebKit:Network] WebContent[48915] [schemeHandler=26, webPageID=33, frameID=4294967298, taskID=627] WebURLSchemeTaskProxy::didComplete
2026-04-08 00:31:25.416676-0500 0x6d769b   Default     0x0                  48909  0    Voxa: (WebKit) [com.apple.WebKit:ResourceLoading] WebContent[48915]: [pageID=33, frameID=4294967298, resourceID=627 SubResourceLoader::didFinishLoading
2026-04-08 00:31:25.417105-0500 0x6d769b   Default     0x0                  48909  0    Voxa: (WebKit) [com.apple.WebKit:Network] WebContent[48915]: [pageID=33, frameID=4294967298, resourceID=628] ResourceLoader::willSendRequestInternal: calling completion handler
2026-04-08 00:31:25.417141-0500 0x6d769b   Default     0x0                  48909  0    Voxa: (WebKit) [com.apple.WebKit:ResourceLoading] WebContent[48915]: [pageID=33, frameID=4294967298, resourceID=628 SubResourceLoader::willSendRequestInternal: resource load finished; calling completion handler
2026-04-08 00:31:25.417158-0500 0x6d769b   Default     0x0                  48909  0    Voxa: (WebKit) [com.apple.WebKit:Network] WebContent[48915] 0x10d0680e0 - [resourceLoader=0x10d614d80, frameLoader=0x10d0f8e00, frame=0x10d1e00c0, webPageID=33, frameID=4294967298, resourceID=628] WebLoaderStrategy::tryLoadingUsingURLSchemeHandler: URL will be handled by a UIProcess URL scheme handler
2026-04-08 00:31:25.417168-0500 0x6d769b   Default     0x0                  48909  0    Voxa: (WebKit) [com.apple.WebKit:Network] WebContent[48915] [schemeHandler=26, webPageID=33, frameID=4294967298, taskID=628] WebURLSchemeTaskProxy::startLoading
2026-04-08 00:31:25.419274-0500 0x6d769b   Default     0x0                  48909  0    Voxa: (WebKit) [com.apple.WebKit:Network] WebContent[48915] [schemeHandler=26, webPageID=33, frameID=4294967298, taskID=628] WebURLSchemeTaskProxy::didComplete
2026-04-08 00:31:25.419296-0500 0x6d769b   Default     0x0                  48909  0    Voxa: (WebKit) [com.apple.WebKit:ResourceLoading] WebContent[48915]: [pageID=33, frameID=4294967298, resourceID=628 SubResourceLoader::didFinishLoading
2026-04-08 00:31:25.782659-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:25.790809-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:25.803045-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:25.819693-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:25.836347-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:25.853012-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:25.869703-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:25.886364-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:25.911784-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:26.019717-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:26.123138-0500 0x6d769b   Default     0x0                  48909  0    Voxa: (WebKit) [com.apple.WebKit:Network] WebContent[48915]: [pageID=33, frameID=4294967298, resourceID=643] ResourceLoader::willSendRequestInternal: calling completion handler
2026-04-08 00:31:26.123239-0500 0x6d769b   Default     0x0                  48909  0    Voxa: (WebKit) [com.apple.WebKit:ResourceLoading] WebContent[48915]: [pageID=33, frameID=4294967298, resourceID=643 SubResourceLoader::willSendRequestInternal: resource load finished; calling completion handler
2026-04-08 00:31:26.123271-0500 0x6d769b   Default     0x0                  48909  0    Voxa: (WebKit) [com.apple.WebKit:Network] WebContent[48915] 0x10d0680e0 - [resourceLoader=0x10d508730, frameLoader=0x10d0f8e00, frame=0x10d1e00c0, webPageID=33, frameID=4294967298, resourceID=643] WebLoaderStrategy::tryLoadingUsingURLSchemeHandler: URL will be handled by a UIProcess URL scheme handler
2026-04-08 00:31:26.123292-0500 0x6d769b   Default     0x0                  48909  0    Voxa: (WebKit) [com.apple.WebKit:Network] WebContent[48915] [schemeHandler=26, webPageID=33, frameID=4294967298, taskID=643] WebURLSchemeTaskProxy::startLoading
2026-04-08 00:31:26.125616-0500 0x6d769b   Default     0x0                  48909  0    Voxa: (WebKit) [com.apple.WebKit:Network] WebContent[48915] [schemeHandler=26, webPageID=33, frameID=4294967298, taskID=643] WebURLSchemeTaskProxy::didComplete
2026-04-08 00:31:26.125672-0500 0x6d769b   Default     0x0                  48909  0    Voxa: (WebKit) [com.apple.WebKit:ResourceLoading] WebContent[48915]: [pageID=33, frameID=4294967298, resourceID=643 SubResourceLoader::didFinishLoading
2026-04-08 00:31:26.127979-0500 0x6d769b   Default     0x0                  48909  0    Voxa: (WebKit) [com.apple.WebKit:Network] WebContent[48915]: [pageID=33, frameID=4294967298, resourceID=648] ResourceLoader::willSendRequestInternal: calling completion handler
2026-04-08 00:31:26.128036-0500 0x6d769b   Default     0x0                  48909  0    Voxa: (WebKit) [com.apple.WebKit:ResourceLoading] WebContent[48915]: [pageID=33, frameID=4294967298, resourceID=648 SubResourceLoader::willSendRequestInternal: resource load finished; calling completion handler
2026-04-08 00:31:26.128071-0500 0x6d769b   Default     0x0                  48909  0    Voxa: (WebKit) [com.apple.WebKit:Network] WebContent[48915] 0x10d0680e0 - [resourceLoader=0x10d508d80, frameLoader=0x10d0f8e00, frame=0x10d1e00c0, webPageID=33, frameID=4294967298, resourceID=648] WebLoaderStrategy::tryLoadingUsingURLSchemeHandler: URL will be handled by a UIProcess URL scheme handler
2026-04-08 00:31:26.128086-0500 0x6d769b   Default     0x0                  48909  0    Voxa: (WebKit) [com.apple.WebKit:Network] WebContent[48915] [schemeHandler=26, webPageID=33, frameID=4294967298, taskID=648] WebURLSchemeTaskProxy::startLoading
2026-04-08 00:31:26.129669-0500 0x6d75cf   Default     0x0                  48909  7    Voxa: (SkyLight) [com.apple.SkyLight:default] server port 0x00004a0b, session port 0x00005403
2026-04-08 00:31:26.130334-0500 0x6d769b   Default     0x0                  48909  0    Voxa: (WebKit) [com.apple.WebKit:Network] WebContent[48915] [schemeHandler=26, webPageID=33, frameID=4294967298, taskID=648] WebURLSchemeTaskProxy::didComplete
2026-04-08 00:31:26.130368-0500 0x6d769b   Default     0x0                  48909  0    Voxa: (WebKit) [com.apple.WebKit:ResourceLoading] WebContent[48915]: [pageID=33, frameID=4294967298, resourceID=648 SubResourceLoader::didFinishLoading
2026-04-08 00:31:26.130732-0500 0x6d769b   Default     0x0                  48909  0    Voxa: (WebKit) [com.apple.WebKit:Network] WebContent[48915]: [pageID=33, frameID=4294967298, resourceID=649] ResourceLoader::willSendRequestInternal: calling completion handler
2026-04-08 00:31:26.130775-0500 0x6d769b   Default     0x0                  48909  0    Voxa: (WebKit) [com.apple.WebKit:ResourceLoading] WebContent[48915]: [pageID=33, frameID=4294967298, resourceID=649 SubResourceLoader::willSendRequestInternal: resource load finished; calling completion handler
2026-04-08 00:31:26.130792-0500 0x6d769b   Default     0x0                  48909  0    Voxa: (WebKit) [com.apple.WebKit:Network] WebContent[48915] 0x10d0680e0 - [resourceLoader=0x10d508730, frameLoader=0x10d0f8e00, frame=0x10d1e00c0, webPageID=33, frameID=4294967298, resourceID=649] WebLoaderStrategy::tryLoadingUsingURLSchemeHandler: URL will be handled by a UIProcess URL scheme handler
2026-04-08 00:31:26.130832-0500 0x6d769b   Default     0x0                  48909  0    Voxa: (WebKit) [com.apple.WebKit:Network] WebContent[48915] [schemeHandler=26, webPageID=33, frameID=4294967298, taskID=649] WebURLSchemeTaskProxy::startLoading
2026-04-08 00:31:26.133564-0500 0x6d769b   Default     0x0                  48909  0    Voxa: (WebKit) [com.apple.WebKit:Network] WebContent[48915] [schemeHandler=26, webPageID=33, frameID=4294967298, taskID=649] WebURLSchemeTaskProxy::didComplete
2026-04-08 00:31:26.133609-0500 0x6d769b   Default     0x0                  48909  0    Voxa: (WebKit) [com.apple.WebKit:ResourceLoading] WebContent[48915]: [pageID=33, frameID=4294967298, resourceID=649 SubResourceLoader::didFinishLoading
2026-04-08 00:31:26.553124-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:26.639784-0500 0x6d769b   Default     0x0                  48909  0    Voxa: (WebKit) [com.apple.WebKit:Network] WebContent[48915]: [pageID=33, frameID=4294967298, resourceID=664] ResourceLoader::willSendRequestInternal: calling completion handler
2026-04-08 00:31:26.639889-0500 0x6d769b   Default     0x0                  48909  0    Voxa: (WebKit) [com.apple.WebKit:ResourceLoading] WebContent[48915]: [pageID=33, frameID=4294967298, resourceID=664 SubResourceLoader::willSendRequestInternal: resource load finished; calling completion handler
